flood,lulc,Density_River,Density_Road,Distan2river,Distan2road_met,aspect,curvature,dem,flowDir,slope,twi,NDVI,rainfall
1,0.0,0.4015748031496063,0.0,0.024364626089442485,0.6636654713799788,0.42979695335687945,0.5714285525617423,0.3321190042501518,0.11811023622047244,0.2678827745265416,0.07163507335120058,0.8296910343378423,0.45869190235362806
1,0.0,0.49921259842519683,0.23314521422600334,0.05227248986744788,0.02020314524951413,0.23189637661694745,0.6666666519924662,0.4474802671523983,0.0,0.11097707451546847,0.10259487922044057,0.8523576395365876,0.15958173538720155
1,0.2857142857142857,0.06409448818897637,0.26941032375314694,0.42842118543703106,0.0023101489719244495,0.22113378346279272,0.47619045313101843,0.007285974499089253,0.023622047244094488,0.024464825499240582,0.4191073356505526,0.606605921642685,0.7680869988145007
1,0.42857142857142855,0.2141732283464567,0.4387525339906344,0.20625811518890366,0.027507234961144527,0.6816703591637937,0.5476190277040613,0.40255009107468126,0.023622047244094488,0.10064218502352623,0.12825330539036606,0.6816237320347401,0.13186479038746032
1,0.0,0.12362204724409448,0.16322095864257705,0.509494948748121,0.07285557891173221,0.027785866985745776,0.42857140341565636,0.08014571948998178,0.11811023622047244,0.635476305181723,0.0570218557073751,0.788826662409673,0.6498927750649461
1,0.0,0.0,0.25498644596353187,0.7264981190866588,0.019133137128864112,0.17472619837811318,0.42857140341565636,0.031572556162720096,0.0,0.402360722496112,0.24844867132774837,0.6920670020131363,0.7703262196756765
1,0.0,0.014929133858267716,0.1826558688761734,0.5764565158580436,0.09177692942522725,0.6021533677571743,0.8809523647059447,0.1572556162720097,0.11811023622047244,0.6276642829164938,0.06264930272478568,0.8098638729805601,0.7228800863199367
1,0.2857142857142857,0.0,0.01693161932015425,0.7051828769490435,0.09339088108580737,0.35631494706557476,0.5238095028463804,0.19914996964177292,0.0,0.20336539097193873,0.12724042075677508,0.3520491868285623,0.12807296970558726
1,0.0,0.22834645669291337,0.0,0.1851906250645755,0.6851125139499931,0.469116830905091,0.42857140341565636,0.9131754705525197,0.0,0.48163343767405037,0.13598243845951644,0.8953293748363007,0.221610598473395
1,1.0,0.5700787401574803,0.07346546537305454,0.005362826600510993,0.06524774747138187,0.6745913093861206,0.5476190277040613,0.12689738919247115,0.023622047244094488,0.09211707673009192,0.21429563208661195,0.11120936496556669,0.35780407033460165
