flood,Density_River,Density_Road,Distan2river,Distan2road_met,NDVI,aspect,curvature,dem,flowDir,lulc,rainfall,slope,twi,NDBI,NDWI
0,1.75E-04,1.182892,277.7531,0,0.23703942,358.6678,-23,739,8,30,504.27817,9.891299,6.699781,0.097754076,-0.56152123
0,2.87E-04,0.5126667,1514.1119,217.72624,0.21263355,220.7321,-53,479,8,10,823.04877,21.066643,8.011221,-0.27433628,-0.67940444
0,9.92E-05,0.10224063,2897.5173,3199.8906,0.4101169,239.74356,5,974,2,10,732.3933,18.671362,7.876857,-0.33604702,-0.75103736
0,2.63E-04,1.6400031,1399.2969,797.1359,0.1314,296.56506,-7,183,16,40,849.5281,2.0766673,8.473411,0.19652848,-0.3931103
0,1.56E-04,10.841479,395.27264,30.405588,0.47233176,18.434948,2,16,1,40,1002.0029,1.4687471,7.8941355,-0.17959848,-0.64022416
0,1.72E-04,0.8164218,1635.295,1063.446,0.41730922,221.94711,-50,509,16,10,975.8397,23.297121,6.691857,-0.42550173,-0.76861167
0,1.08E-04,0.787225,1951.9944,1869.0897,0.4654154,126.17962,-14,217,1,10,1109.8718,18.598648,8.086214,-0.30299917,-0.7092428
0,1.38E-04,1.6883907,701.7232,188.9699,0.3773786,208.81079,13,119,4,10,992.5118,10.485152,8.138235,-0.25153744,-0.7165376
0,1.89E-04,2.5461383,4116.0967,456.08383,0.27641058,339.77515,-6,429,32,30,294.66425,9.323457,7.4526577,-0.10086059,-0.61985564
0,2.47E-04,1.0112767,432.254,1159.3823,0.2005056,139.59425,10,382,2,10,515.6008,32.789604,8.104032,0.003624648,-0.4630396
0,3.03E-04,6.1849003,2247.1472,1128.978,0.39661762,78.53605,-11,252,1,10,1100.752,30.605623,7.3421016,-0.3427098,-0.7543645
0,2.02E-04,0.19801883,608.11176,3138.3523,0.4799214,211.86598,-11,244,8,10,974.9541,10.016232,7.593746,-0.30406994,-0.7275557
0,1.76E-04,6.314126,529.39667,56.576008,0.3582515,171.02737,3,683,2,10,231.97238,4.458975,7.4325123,-0.11015995,-0.56842774
0,8.21E-05,1.6399418,3505.662,550.2539,0.30712354,281.30994,3,229,16,30,336.96207,1.1842326,7.06545,-0.1177437,-0.5541595
0,1.37E-04,0.22184584,4437.153,4527.518,0.47964916,211.94475,-31,480,32,10,322.09433,22.101776,6.947027,-0.40388697,-0.7742002
0,1.69E-04,1.0995414,1793.9752,2248.0886,0.46968758,158.33405,35,939,1,10,492.2444,17.663729,8.035108,-0.33988643,-0.7480764
0,2.12E-04,5.5281353,1889.7338,114.47444,0.15090777,322.12503,-21,605,128,40,313.84863,2.6465178,6.0692616,0.07670588,-0.3749124
0,2.18E-04,1.2257692,1152.693,2044.9628,0.15911643,225,-4,178,32,10,374.19165,0.9853842,6.314761,0.18181819,-0.44050103
0,1.87E-04,1.197566,0,159.27518,0.2992826,61.927513,20,223,64,10,488.98474,7.848073,6.9413104,-0.17301369,-0.6005211
0,3.29E-05,2.621654,1371.9548,494.30768,0.43905333,229.02826,37,240,8,10,1021.271,22.19901,8.061217,-0.29655683,-0.7453277
0,1.07E-04,4.285034,3931.2188,278.6858,0.13052718,265.6013,-4,701,16,10,310.81287,3.0257473,7.063888,0.10677149,-0.4178744
0,2.13E-04,0.16408865,1457.8009,4700.3467,0.40295058,296.56506,27,509,16,10,891.1758,9.267424,8.428908,-0.3527118,-0.7459204
0,1.51E-04,1.8129454,2776.2673,469.07758,0.12877388,204.44395,-7,236,8,10,361.87405,5.595448,6.889693,-0.051968504,-0.5436164
0,2.31E-04,6.192617,1171.9132,0,0.38587633,95.19443,-10,12,128,10,936.5066,2.5639057,6.3091264,-0.18258248,-0.5536105
0,2.58E-04,5.527083,743.83527,91.21677,0.32572198,276.34018,-9,166,16,40,554.3266,4.1992383,6.5465994,-0.39550453,-0.6121547
0,2.51E-04,1.733648,181.4947,42.999996,0.11757022,61.699245,9,230,1,30,456.23306,6.826663,8.34763,0.21310398,-0.33842713
0,1.55E-04,3.9979234,985.48987,30.405588,0.21734563,104.03625,2,696,2,40,262.81378,3.8251698,7.0884867,0.052186176,-0.54584295
0,2.37E-04,3.8221047,2735.5366,611.2467,0.2503359,123.929794,9,469,2,10,440.93417,15.041845,7.966488,4.33E-04,-0.5352863
0,1.36E-04,0.766525,1613.6396,42.999996,0.32218435,135,-4,771,64,30,427.68597,2.6261098,8.436962,-0.14409044,-0.6123986
0,8.38E-05,4.206467,4113.5454,1253.4064,0.3637424,278.97263,-39,572,16,30,797.83136,21.30113,7.29174,-0.33540758,-0.72832215
0,0,3.7203722,8090.2437,30.405588,0.3883487,339.44394,7,908,16,40,359.445,3.9628742,7.9582095,-0.25251493,-0.6597379
0,3.29E-04,10.267518,1673.3813,304.05588,0.36936224,69.227745,19,132,128,10,1209.0481,20.667637,8.241033,-0.25789356,-0.70085084
0,2.50E-04,2.3082726,2050.0166,214.19727,0.23107679,318.57632,8,261,16,10,327.34702,10.416028,7.8178434,-0.30960855,-0.7318553
0,9.70E-05,7.202399,1286.084,152.02794,0.30118978,298.1786,19,787,16,10,212.93199,14.442765,7.765609,-0.22751322,-0.6771084
0,1.52E-04,0.6681598,3040.6135,2237.6526,0.42543226,178.40886,-36,455,8,10,978.6799,16.278042,7.6323133,-0.40970486,-0.74165636
0,1.72E-04,1.886811,1136.5942,128.99998,0.4151776,85.601295,8,269,2,10,326.03024,6.0347114,7.8583097,-0.23573287,-0.737561
0,4.22E-04,2.6797879,899.34766,84.1935,0.36591095,14.0362425,-15,258,16,10,317.0285,3.8251698,6.8918185,-0.197309,-0.7054345
0,2.89E-04,2.3130505,638.51733,364.86194,0.2384944,357.27368,21,257,32,30,336.22665,4.8716373,7.8805046,-0.11600907,-0.6721935
0,4.00E-04,11.914148,355.4266,21.499998,0.3747718,54.462322,-8,13,64,10,1092.1758,1.9973403,6.660572,-0.06881801,-0.47815257
0,9.34E-05,1.657581,3848.1714,1602.8215,0.4081338,265.9555,-12,1075,16,10,649.49225,21.917555,7.7819996,-0.3910891,-0.72718674
0,3.02E-04,2.8828683,2220.9753,368.84695,0.32713765,180,-10,225,4,10,328.15192,4.1736455,6.8919144,-0.16318537,-0.650191
0,1.15E-04,0.41995758,1580.6144,2002.8396,0.10950956,45,5,206,128,30,692.7979,3.6086526,8.590561,0.19338913,-0.28193757
0,2.50E-04,4.324735,237.10469,90.24482,0.4206552,315,-1,20,128,10,1076.2566,0.3284902,11.859108,-0.4166022,-0.74059486
0,2.78E-04,4.056302,0,97.38068,0.31125414,71.56505,-1,398,16,10,320.3116,1.4687471,8.858521,0.004997224,-0.45336577
0,1.86E-04,1.717606,60.535225,198.75902,0.26047322,225,-25,207,4,10,313.84415,6.216869,6.6010895,-0.0422604,-0.6448214
0,1.22E-05,0.35791567,5263.968,252.5563,0.45861045,28.300755,10,458,1,30,906.20966,3.4254887,8.227771,-0.17415428,-0.62295896
0,1.68E-04,0.6294499,4020.162,561.16016,0.12194243,253.92642,20,448,16,30,607.598,13.978003,7.91972,0.022592593,-0.5118877
0,1.87E-04,9.542538,1352.419,29.369543,0.4168954,254.64987,57,132,8,10,1229.5647,23.210178,7.7850966,-0.26372367,-0.6970455
0,1.08E-05,8.063249,5533.8794,110.97417,0.5134939,272.29062,-7,725,16,10,359.048,5.7918396,7.2763476,-0.33088234,-0.81453633
0,9.89E-05,0.9792952,3540.816,1593.0907,0.48508033,69.72732,-48,496,1,10,1102.0256,25.627798,7.323219,-0.519277,-0.76525325
0,1.58E-04,1.9936222,902.99994,0,0.12827861,288.43494,-3,157,8,40,362.08194,2.2025177,7.0699973,0.17642537,-0.39043912
0,2.31E-04,3.1057484,1735.278,296.41135,0.10696386,288.43494,8,144,16,40,770.42236,2.2025177,11.859108,0.24034822,-0.39455703
0,1.96E-04,0.022907343,273.6503,4865.255,0.43511784,263.04706,1,186,64,10,965.1946,9.505855,7.778615,-0.3529887,-0.7094017
0,1.70E-04,4.743909,1457.9658,42.999996,0.20564263,180,18,410,4,10,365.1254,4.635463,8.384211,-0.052786462,-0.573392
0,1.46E-04,1.2175336,2904.0059,424.36227,0.1484494,135,-2,169,16,30,351.3037,1.3137449,7.130593,0.16550116,-0.3871833
0,1.18E-04,3.3152251,4390.228,701.7232,0.088057876,54.462322,4,195,4,40,539.42346,1.9973403,7.7613864,0.21752553,-0.33590108
0,1.32E-04,2.892607,2004.896,290.253,0.19182616,311.0548,1,669,32,10,437.11887,9.461983,7.3188787,0.09466128,-0.51274365
0,9.98E-05,0.8114385,3177.6536,962.0392,0.116428524,239.03624,-6,332,16,10,700.2409,2.7068136,7.7776694,0.21119593,-0.48708487
0,2.12E-04,3.3194945,1596.8982,168.81543,0.11480139,115.346176,10,676,2,30,482.6013,4.8716373,8.164219,0.11752944,-0.4277498
0,2.50E-04,7.1932,1712.2739,464.925,0.37286878,167.00539,11,38,4,10,1036.3818,9.216683,7.730222,-0.08772261,-0.6634006
0,2.75E-04,9.394911,1583.8672,0,0.12508374,243.43495,4,18,8,50,1044.8524,1.0386748,7.8199806,0.072653964,-0.24297976
0,2.08E-04,1.9947047,1308.7128,967.39435,0.23371202,236.30994,-3,328,16,30,565.0953,1.6745193,7.435161,0.010951404,-0.5831279
0,5.72E-05,0.25662163,3203.8005,1489.6531,0.38961288,327.99463,-2,164,32,10,1067.7461,4.374136,8.172379,-0.24419391,-0.7051916
0,1.70E-04,8.846868,1934.8838,358.26715,0.2277596,207.89728,-2,766,8,30,225.22191,4.458975,8.201808,0.053448528,-0.40156114
0,2.55E-04,4.2588844,756.71466,56.576008,0.3365308,170.53767,5,21,4,10,1152.1552,2.8235226,7.202021,-0.14206426,-0.6555779
0,0,0.6991932,7388.777,1368.1371,0.48814422,180,20,620,16,10,830.5986,7.3916836,7.8204627,-0.3847201,-0.7838667
0,2.99E-04,3.857861,1116.703,21.499998,0.2098557,209.05461,-6,610,32,30,276.67444,2.3900836,7.432284,-0.43342486,-0.74879634
0,3.21E-04,2.4576309,667.38226,198.759,0.25009444,116.56505,-6,376,1,10,296.05963,5.1797853,8.441569,-0.03026455,-0.5688044
0,2.55E-04,1.1694074,727.22577,494.49994,0.2651651,34.08887,-10,248,128,10,853.66156,25.85598,7.9103293,-0.0656677,-0.59667194
0,1.37E-04,6.848839,2436.3333,296.43347,0.18382537,270,5,659,16,40,358.84464,0.9290393,8.846333,-0.19767797,-0.50653344
0,7.79E-05,3.3161206,4006.1514,2345.77,0.49607098,118.663956,-20,469,1,10,1010.6084,19.112268,7.628925,-0.35692567,-0.7430834
0,2.64E-04,2.0632374,1856.3104,322.3942,0.39825132,194.74356,35,500,8,10,710.36066,4.5539675,8.156211,-0.34341714,-0.74488103
0,3.97E-04,2.2851877,3236.5125,365.02606,0.16207704,272.29062,1,243,16,30,367.8632,11.467673,7.588274,0.08022778,-0.45131937
0,2.04E-04,3.1378028,599.61,225.23746,0.28468,46.709812,-11,99,128,10,890.5459,21.021872,7.648175,-0.07380953,-0.64448494
0,2.03E-04,2.0665889,583.83875,91.21677,0.05105741,258.69006,5,190,4,40,630.3253,5.901052,7.462192,0.1958619,-0.20083319
0,1.14E-04,1.4872464,3601.9243,996.8761,0.34281576,2.2906094,-5,197,64,30,353.209,5.7918396,8.390293,-0.08827086,-0.63729393
0,2.05E-04,5.19486,541.3363,71.47445,0.21053945,135,-5,514,128,40,391.7053,1.9701859,7.3725,0.03093765,-0.519403
0,2.69E-04,6.4855227,1408.1984,29.369543,0.396757,201.37062,2,707,16,10,288.10718,5.71784,7.3058267,-0.17707007,-0.6747799
0,4.62E-05,0.6989961,5874.259,2325.279,0.45445147,232.12502,0,545,32,10,924.6729,10.475307,7.676203,-0.38166988,-0.7182305
0,2.79E-04,1.5823851,887.90247,821.81573,0.29350442,84.55967,19,314,1,30,714.6105,18.884867,7.8028345,-0.013018573,-0.61751664
0,1.80E-04,0.768248,2730.3367,2178.7048,0.19226092,271.73572,4,459,8,10,738.1242,14.986164,6.933595,0.08297046,-0.5317476
0,0,1.7564504,7165.7236,655.9517,0.38751805,69.376465,-4,560,1,10,513.46277,21.941708,7.2170253,-0.23347345,-0.69359916
0,3.19E-04,5.291753,729.73413,64.49999,0.15478879,63.434948,3,619,128,40,286.70142,1.0386748,7.775829,0.039383937,-0.584755
0,1.56E-04,1.4050294,2508.2217,447.37604,0.07150397,251.56505,13,167,16,40,357.03928,0.7344942,8.743602,0.16204293,-0.40730986
0,3.61E-04,12.634516,182.97406,60.811176,0.23648447,135,4,5,16,10,1144.6055,0.3284902,8.514015,-0.17254592,-0.48437724
0,5.39E-05,2.1872358,5257.509,732.00714,0.4536898,244.65382,-4,281,16,10,326.4888,4.8716373,6.703479,-0.23210248,-0.72059983
0,4.18E-04,2.4713476,674.5314,451.6014,0.16113423,336.80142,12,206,2,40,396.48068,1.7684314,8.268003,0.27174702,-0.4509399
0,1.35E-04,1.73065,2698.3508,261.24463,0.17779003,246.8014,-1,178,2,30,376.58414,1.7684314,7.700832,0.12185906,-0.47508729
0,3.55E-04,2.4578764,1603.8868,193.54971,0.28229374,133.05852,32,261,1,30,321.69193,18.698847,7.443537,-0.066958584,-0.620618
0,3.52E-05,0.6341372,528.242,1128.6569,0.19033694,289.7989,7,312,32,10,695.60754,6.1481314,7.866052,-0.00286533,-0.5765766
0,2.19E-04,1.6515747,1016.2069,85.99999,0.13880114,0,-16,629,2,30,304.90866,0.9290393,11.859108,0.13950722,-0.44109276
0,1.09E-04,6.321071,3985.028,239.20786,0.09400237,170.53767,5,338,4,40,416.29855,5.6333976,7.644532,0.06526316,-0.39066058
0,2.70E-04,0.06605108,2795.8157,4178.4834,0.30293977,223.99492,-14,392,8,10,809.9361,18.099892,7.3312907,-0.13742518,-0.6131824
0,1.41E-04,2.957063,3996.3074,300.99997,0.20360129,39.289406,0,452,128,30,806.205,6.573647,7.9375343,0.18301731,-0.3163604
0,0,6.306322,7750.527,30.405588,0.4489763,35.537678,-11,789,4,10,335.22098,3.989838,6.5609202,-0.205654,-0.7292975
0,2.63E-04,2.0896826,1543.2786,204.26329,0.11137751,160.01689,12,218,4,30,340.42932,5.421303,8.067765,0.21897924,-0.37623763
0,1.27E-04,0.8835407,4627.157,1037.0367,0.15941969,201.9745,-53,364,8,10,534.57275,26.490215,6.9812875,0.064935066,-0.45606694
0,3.38E-04,2.106426,823.0292,257.03857,0.19095239,130.23636,2,399,2,30,693.94196,3.9493225,8.736736,-0.013457077,-0.38520086
0,1.39E-04,1.6756667,1009.8277,1058.5979,0.2601821,16.38954,-8,473,64,40,677.6845,4.108957,7.5829945,0.01189387,-0.53554505
0,3.31E-04,5.1984615,3317.5996,377.15967,0.27287325,55.88553,7,694,1,10,388.53677,8.631441,8.199794,0.018966418,-0.6048961
0,1.58E-04,2.7610252,3440.345,178.10736,0.0966725,292.83365,-17,351,32,40,493.83694,9.489428,6.3135347,0.0706304,-0.5499297
0,3.05E-04,1.0309659,1895.4703,3242.2776,0.444022,116.96571,-1,749,1,10,544.49255,14.534997,7.8913236,-0.34144905,-0.7348908
0,1.63E-04,2.1538875,3058.9148,1213.9053,0.40964586,186.70984,-14,328,4,10,930.64935,29.037012,7.3767295,-0.14107509,-0.6546472
0,2.54E-04,1.7029021,4372.035,297.08923,0.09444151,230.35582,-6,210,4,30,356.818,10.440772,7.8604646,0.23462574,-0.34195933
0,3.57E-04,2.8001263,432.9972,168.81094,0.14950556,322.12503,5,365,32,40,652.08215,2.6465178,6.890805,0.19994304,-0.4190452
0,1.72E-04,3.1349242,163.954,42.999996,0.16160947,135,3,328,8,10,316.7095,1.3137449,9.539726,0.045454547,-0.6078634
0,1.68E-04,4.8184505,64.49999,155.8252,0.30067858,343.61047,-8,605,8,30,307.80695,4.108957,7.4107504,-0.1292876,-0.64720976
0,0,1.1299311,9639.37,2128.391,0.36656505,125.27242,-23,354,1,10,344.44955,11.507721,7.3468895,-0.1544086,-0.7277116
0,1.74E-04,0.0833421,1341.3064,2633.437,0.41259843,352.5686,12,542,32,10,844.1611,5.371903,8.406702,-0.31382623,-0.73178273
0,2.06E-04,3.1302447,1363.5183,760.1397,0.41676456,29.538782,11,651,64,10,722.50555,15.620078,7.640231,-0.31499362,-0.73593074
0,2.76E-04,4.9916162,1004.9757,21.499998,0.18733175,315,-3,164,2,40,598.1755,1.3137449,7.463013,-0.21777059,-0.5913025
0,3.82E-05,2.8707135,2714.0728,71.47445,0.1589935,227.1211,5,671,32,40,322.95633,8.8054285,7.673607,0.1369981,-0.4738081
0,2.34E-04,1.1062446,152.02794,71.47445,0.063108794,128.6598,-9,360,1,30,460.96957,8.852785,6.9737854,0.25520322,-0.32328203
0,1.71E-04,0.34869483,185.90688,60.811176,0.24995558,188.1301,-2,804,16,30,523.654,3.2813458,8.124016,-0.012268744,-0.63305056
0,3.24E-04,0.5723317,181.65817,1352.0698,0.29225907,81.869896,7,622,2,30,413.085,4.915313,8.605711,0.05076661,-0.59473383
0,2.22E-04,0.8813026,248.70006,1785.4282,0.4951192,238.49573,-16,1063,8,10,583.99335,8.385167,6.368287,-0.38886142,-0.7689303
0,3.58E-04,3.1720371,496.80115,1066.0305,0.15695593,332.10272,-1,242,8,30,346.1576,4.458975,7.881974,0.061981283,-0.4892066
0,1.89E-04,1.4438236,789.55426,588.42194,0.19698244,305.5377,0,158,64,40,674.72,1.9973403,7.5871344,0.11857507,-0.42610127
0,2.60E-04,0.8798299,180.00728,585.01385,0.37910753,203.1986,-5,339,8,10,802.93146,1.7684314,8.227317,-0.2940948,-0.73173904
0,5.36E-05,0.9279735,4536.861,727.29285,0.46737283,265.23636,3,507,16,10,330.2941,16.3255,7.271287,-0.28460845,-0.71291405
0,2.03E-04,3.6069913,2094.2136,137.64674,0.3104278,351.8699,-8,410,16,10,321.55386,3.2813458,6.900217,-0.28564364,-0.7677054
0,1.90E-04,0.87356484,525.4233,81.66979,0.27893814,283.49573,7,317,16,10,531.6451,11.775179,7.937933,-0.106781565,-0.57967913
0,4.03E-04,3.1407914,1332.4679,21.499998,0.22970611,194.74356,-6,415,2,10,310.76767,4.5539675,7.989913,-0.081783555,-0.6539911
0,2.20E-04,1.7753334,2069.8694,926.0121,0.17940064,32.47119,-3,200,16,40,611.2332,3.0257473,7.2497983,0.19833584,-0.43254113
0,2.55E-04,0.060358323,3572.5515,5594.211,0.4391547,141.3402,24,689,128,10,777.04803,14.552002,8.24532,-0.4022082,-0.7452761
0,1.06E-04,0.62074643,3790.5208,2195.4463,0.4698783,246.2505,-18,381,2,10,1096.2827,6.3185296,7.2641315,-0.4447127,-0.7807404
0,2.30E-04,3.095662,2529.097,843.0862,0.308022,302.5926,21,662,16,10,299.02728,16.358032,8.323614,-0.14992929,-0.6583376
0,1.63E-04,1.3357956,1655.2053,542.605,0.33744127,95.38931,-46,870,2,10,507.47925,12.178719,6.454094,-0.24244943,-0.6693969
0,2.47E-04,2.056383,779.7787,522.98285,0.11643273,104.23728,-9,660,2,30,320.32028,15.654397,7.674873,0.23783033,-0.32816288
0,2.37E-04,0.8049684,932.8901,1408.9047,0.2827734,275.52753,4,270,16,10,837.749,14.172356,7.821658,-0.13944504,-0.60455054
0,2.58E-04,0.7498982,300.83527,627.8712,0.35869128,210.17352,-18,552,16,30,517.0166,11.400579,7.767025,-0.25212857,-0.693537
0,2.38E-04,0.272463,2508.0332,3165.8965,0.3643408,259.79602,-10,711,16,10,740.0047,22.387774,7.240289,-0.3767033,-0.7105407
0,3.68E-04,3.797299,1512.1526,60.811176,0.11092893,153.43495,3,570,2,30,308.4661,1.0386748,8.842892,0.22030757,-0.29238328
0,1.42E-04,12.882494,2622.7703,0,0.18786578,35.537678,-23,723,8,10,280.16583,3.989838,5.6131225,0.07594129,-0.42706963
0,2.91E-04,5.82805,2051.5337,81.66979,0.30273327,196.38954,10,567,8,10,371.43216,4.108957,8.395217,-0.11620926,-0.62433696
0,1.12E-04,0.004623208,2843.0276,6282.9673,0.36645117,169.1597,-8,814,4,10,860.7093,10.979138,7.43431,-0.35346308,-0.737964
0,2.93E-04,3.0150073,121.5343,214.99998,0.14536072,11.309932,7,27,64,60,940.8413,1.1842326,7.989717,0.16894233,-0.31392977
0,0,1.0418937,9136.619,1976.3633,0.35806674,357.03906,-20,413,32,10,340.96335,25.215696,7.533018,-0.23858027,-0.69868904
0,2.94E-04,0.09208202,1392.326,3218.8748,0.41081226,84.80557,6,575,128,10,867.89514,26.22317,7.5191126,-0.4183587,-0.78541
0,1.41E-04,1.5306199,2807.0793,899.9386,0.44642562,4.3987045,11,262,64,10,333.45242,3.0257473,8.276229,-0.12732147,-0.72693944
0,5.05E-04,12.70792,1246.6292,0,0.034431938,18.434948,-7,12,64,50,1101.049,0.7344942,11.859108,0.18185398,-0.049080994
0,2.35E-04,1.8873645,1103.1113,425.67825,0.09455523,8.130101,-4,218,4,30,336.15054,3.2813458,7.1432323,0.13531573,-0.45556805
0,3.06E-04,0.825864,42.999996,121.55584,0.09877753,149.03624,6,167,4,40,821.9635,1.3541625,9.074765,0.21369539,-0.3133504
0,3.27E-04,6.0252547,139.33037,21.499998,0.24197063,333.43494,-14,175,128,40,537.55255,2.0766673,7.491022,-0.20964138,-0.47265962
0,7.86E-05,0.036263842,2755.8862,4367.0005,0.49690342,87.35745,-37,1016,128,10,718.1921,27.815594,7.521414,-0.4089647,-0.776
0,4.47E-04,3.1054196,86.97113,141.51059,0.37987265,319.96973,-16,384,16,30,313.74332,7.540038,6.8803124,-0.035781544,-0.5983726
0,1.50E-04,4.318881,2988.6628,334.4615,0.19643512,42.229782,-27,320,64,10,509.295,19.589645,7.5850215,-0.11832535,-0.55654323
0,2.50E-04,5.6314125,3389.6902,955.38184,0.3767677,100.49148,15,307,1,10,929.241,12.551673,6.8985734,-0.1124226,-0.5934035
0,1.93E-04,4.7239733,227.79872,0,0.34372225,153.43495,27,390,1,10,379.09793,6.2083197,8.5887,-0.055627987,-0.6150266
0,2.56E-04,0.04197486,2619.4744,3643.2957,0.44117403,27.776564,-16,957,128,10,841.34485,30.97414,7.6054387,-0.3704497,-0.7283284
0,2.74E-04,3.1467848,364.85986,486.4894,0.16422567,105.25512,17,202,1,40,488.5232,5.2817907,7.31702,0.1411397,-0.47970173
0,3.86E-04,3.1398218,800.67285,128.99998,0.45571515,128.6598,-4,429,4,10,308.9755,2.9719696,7.8374934,-0.31572327,-0.7680118
0,1.24E-05,7.5645804,5104.9917,21.499998,0.38427445,170.83765,19,729,8,10,352.49527,7.2547255,7.9297495,-0.18936877,-0.7124066
0,7.62E-05,4.644014,3840.6646,239.25206,0.13734189,246.0375,-12,355,8,40,485.92905,4.5657005,5.8634768,0.1674661,-0.4349389
0,1.78E-04,0.9611562,2933.8452,486.4894,0.081626095,225,-1,193,8,40,853.14374,1.6420193,7.3584404,0.2936532,-0.32762557
0,1.44E-04,1.2471852,1862.2161,795.4371,0.15198171,142.12502,1,214,2,40,723.0453,2.6465178,7.536151,0.120421715,-0.41747573
0,1.84E-04,2.6011827,3390.415,666.49994,0.2546443,74.0546,-3,409,64,10,288.31195,3.3781307,8.05618,-0.19475473,-0.5513979
0,2.38E-04,2.3460684,1459.0369,90.31358,0.47856942,95.90614,13,285,1,10,333.2906,6.7407994,7.8151584,-0.29915768,-0.74501216
0,3.58E-04,2.9174697,1468.055,986.24756,0.18309817,244.85521,9,243,16,10,832.7711,12.377019,7.7952876,0.022311075,-0.5822441
0,2.39E-04,0.04700544,2885.042,4906.657,0.49367058,189.63754,1,753,8,10,758.432,23.551497,7.3652925,-0.3882175,-0.75131017
0,5.81E-05,0.08438656,3563.8938,2581.274,0.34764948,280.00797,-6,731,16,10,1071.6204,15.638808,7.7984366,-0.33351627,-0.66381377
0,1.77E-04,4.929761,675.3829,287.7556,0.17710337,307.87497,-2,185,32,40,520.6724,2.6465178,7.808607,0.16939321,-0.3918742
0,2.24E-04,2.706886,792.85657,336.5249,0.37667572,216.65611,-17,129,8,10,885.94635,23.48965,7.680829,-0.17666835,-0.7039922
0,2.89E-04,9.924883,648.1096,422.5912,0.2339394,278.97263,-23,163,8,10,1187.907,13.167192,7.7429814,-0.07718939,-0.6222301
0,3.28E-04,0.5495215,985.56573,1504.2252,0.20756194,236.51384,-13,661,8,30,256.30582,17.534256,7.7857924,-0.03899202,-0.5886913
0,1.09E-04,2.2869444,3723.2195,241.00049,0.42476928,143.1301,-7,320,4,40,321.63153,4.635463,6.3143816,-0.2357502,-0.75720865
0,4.11E-04,6.1315875,718.11755,225.23746,0.18021956,315,5,155,64,40,572.7159,1.9701859,8.290094,-0.08824062,-0.5350799
0,2.92E-04,5.829433,1363.7079,21.499998,0.2109359,225,3,617,4,30,281.16922,0.6569588,7.2831917,-2.26E-04,-0.5179979
0,2.38E-04,1.8042989,2236.737,159.27518,0.37860417,29.219246,25,694,128,10,325.70673,15.326235,8.069504,-0.2305465,-0.7237009
0,1.64E-04,5.114311,812.42334,64.49999,0.14291248,293.19858,-5,448,16,40,723.8629,1.7684314,6.6593895,0.14670111,-0.33693087
0,3.33E-06,7.1131682,6330.655,197.57343,0.28292882,165.96376,-10,774,2,40,311.26697,7.616542,7.1042776,-0.027138159,-0.57403904
0,3.61E-04,9.791557,2910.1907,535.24164,0.31434673,72.19813,39,52,1,10,1123.1361,24.896671,7.9445333,-0.033161238,-0.6374508
0,0,1.288325,7972.692,1355.8998,0.1313969,143.1301,-5,239,8,10,300.20178,2.3215306,8.182966,0.13228,-0.41428572
0,3.19E-04,1.7734873,497.57922,128.99998,0.31788296,135,-2,60,1,10,1084.1375,0.9853842,7.129218,-0.07286319,-0.57295656
0,1.08E-04,9.521174,2044.1145,0,0.35444853,355.6013,2,23,64,10,985.7232,3.0257473,7.7762427,-0.24779452,-0.70621467
0,8.74E-05,4.102958,3608.8591,29.369543,0.4198591,149.03624,14,453,2,30,786.291,6.7407994,8.018853,-0.25383452,-0.649801
0,2.61E-04,2.1613922,687.2096,155.8252,0.1470675,240.64224,-15,875,16,30,256.43488,8.466039,6.702119,0.06903353,-0.46432266
0,3.17E-04,3.69883,688.2254,112.224754,0.4340616,90,-9,743,128,10,454.64395,2.7851665,5.84855,-0.16011617,-0.6789017
0,2.98E-04,5.321266,1293.2576,0,0.26344296,217.64763,19,508,4,10,280.44675,10.159885,7.2169437,-0.059234884,-0.648
0,1.31E-04,3.9434786,181.98657,0,0.23749936,42.137596,-14,441,128,30,774.0112,6.5494075,6.6358347,0.06233445,-0.5271786
0,2.76E-04,2.5705366,1461.6327,309.882,0.2179848,229.08562,7,165,16,30,689.6385,4.6007166,7.4097166,0.078382105,-0.5689251
0,2.24E-04,0.62165457,50.86954,188.9699,0.23714931,26.56505,-6,225,16,40,543.1977,4.147893,6.958252,0.004896422,-0.48970962
0,1.94E-04,0.34603378,294.39883,0,0.16084498,116.56505,6,1207,128,30,525.7893,10.27626,7.197836,-0.026817156,-0.61602956
0,6.58E-05,7.1341853,4790.6606,0,0.15916264,132.7094,26,722,1,30,339.11176,8.163224,8.713785,0.054279223,-0.4765471
0,3.65E-04,4.0111694,1639.7054,91.21677,0.2027477,135,7,558,16,40,311.16315,1.3137449,9.066015,-0.036646705,-0.5669804
0,1.30E-04,2.9569538,515.99994,611.36847,0.37494668,209.82709,-2,72,4,10,996.9683,19.314661,7.609976,-0.2694658,-0.70033
0,2.05E-04,0.7632985,308.90207,519.65375,0.05159293,18.434948,-1,250,128,30,538.52673,5.855801,7.880808,0.26688203,-0.31693837
0,2.24E-04,2.8399324,1198.973,248.70006,0.23879689,241.69925,-5,78,8,10,878.181,3.4254887,6.73655,0.11565074,-0.53021663
0,2.95E-04,2.706819,706.93286,463.41684,0.24138361,294.77515,4,381,32,10,300.73962,6.621851,8.017938,-0.24462366,-0.7300327
