flood,den_riv,den_road,dis_riv,dis_road,ndvi,aspect,curvature,dem,flow_dir,lulc,rainfall,slope,twi
1,0.08932926829268292,0.30509354688856644,0.47143370376294247,0.011317220136342518,0.4047716840102603,0.9009101144872669,0.3355263157894737,0.24845679012345678,0.125,0.42857142857142855,0.2541528333788923,0.21232870692766595,0.13632109705809872
1,0.4054878048780488,0.20235585474142598,0.075359888699748,0.019207590847369723,0.29123457279796805,0.14915521787524508,0.6578947368421053,0.39274691358024694,0.5,0.2857142857142857,0.09449919729925466,0.17960167865966872,0.2834719235168463
1,0.08490853658536585,0.050301626279798,0.3713393282651556,0.005093181547550424,0.44067540456427357,0.41473075271148724,0.4934210526315789,0.41975308641975306,0.015625,0.2857142857142857,0.38459637254469503,0.20758746406623632,0.5231589000518445
1,0.10335365853658536,0.16301213212778498,0.24315376759391033,0.0033954545756044625,0.41771204509126136,0.047009880639022075,0.47368421052631576,0.24151234567901234,0.25,0.0,0.22857792501404386,0.08363072378848266,0.5523627064483693
1,0.5548780487804879,0.6717440631755432,0.04549076890937341,0.0016977272878022313,0.3756027188942063,0.7006654524187039,0.42105263157894735,0.010802469135802469,0.125,0.42857142857142855,0.7862244246941579,0.018183512427284873,1.0
1,0.1646341463414634,0.6068303314738038,0.19345626493360665,0.0071315276041006995,0.3142158500987696,0.3640756452770638,0.3223684210526316,0.021604938271604937,0.0078125,0.7142857142857143,0.7211903937986741,0.09777143884608723,0.0717938665508581
1,0.39024390243902435,0.11482377731070284,0.043106414596090825,0.173018657313952,0.05931587191833287,0.0,0.4342105263157895,0.39274691358024694,0.03125,1.0,0.07737921303269948,0.0,1.0
1,0.3551829268292683,0.1067112408826531,0.19073416629672668,0.01358181798656158,0.7650799075731793,0.9789309650264072,0.25,0.06867283950617284,0.03125,0.0,0.8251997526693002,0.2809019103286063,0.10899076837293983
1,0.663109756097561,0.17131086069876342,0.11688205470106673,0.017276380078692432,0.4728611989300753,0.6420613245341691,0.4407894736842105,0.1404320987654321,0.03125,0.2857142857142857,0.5788190236397671,0.3366384923563164,0.3934938294659227
1,0.09375,0.02643589739589947,0.4394741126336681,0.24582493287264642,0.14891097732042408,0.0,0.4342105263157895,0.036265432098765434,0.0078125,0.2857142857142857,0.8120268934236959,0.0,1.0
1,0.11493902439024391,0.012849497284333936,0.4751831508930786,0.3800317088108422,0.2826212240439587,0.7831836662768548,0.5131578947368421,0.27237654320987653,0.0625,0.0,0.42341354153698585,0.1170203550741944,0.49677978371298326
1,0.39939024390243905,0.24685275689477185,0.0519392206289415,0.005093181547550424,0.5682800476171735,0.4162302344635619,0.48026315789473684,0.013117283950617283,0.0078125,0.42857142857142855,0.8727179766328469,0.033524336403627356,0.5384738798748241
